"","x"
"450",0.91009100910091
"451",6.47323661830915
"452",7.05635071564408
"453",8.08374236201543
"454",8.92964521948286
"455",0.98
"456",6.91069106910691
"457",7.10426255753452
"458",8.41841841841842
"459",9.27298217504506
"460",1.01040416166467
"461",6.82614352917626
"462",6.87825390468562
"463",8.43264897346019
"464",9.02715158801723
"465",0.840504302581549
"466",6.58592733460114
"467",7.38886663996796
"468",8.03285256410256
"469",9.20116267415055
"470",1.13011301130113
"471",6.74269707883153
"472",7.13642278050245
"473",8.15897487235959
"474",8.92338507761642
"475",1.01040416166467
"476",6.99349674837419
"477",7.43594875900721
"478",7.78934721665999
"479",8.91872933159635
"480",0.940564338603162
"481",6.40448313819674
"482",7.33807187906697
"483",7.96194291437156
"484",8.61550791424564
"485",0.890445222611306
"486",6.74607146431789
"487",7.50050070098137
"488",8.48272408612919
"489",8.85124298315958
"490",0.900540324194517
"491",7.35735735735736
"492",7.70847932725999
"493",8.40176246745444
"494",9.21658986175115
"495",0.98009800980098
"496",6.83204961488447
"497",7.00350175087544
"498",8.14733259933941
"499",9.10092110532639
"500",0.970582349409646
"501",6.50585526974277
"502",7.73004906378292
"503",7.8926282051282
"504",8.93787575150301
"505",0.940470235117559
"506",7.10207352499249
"507",7.54811547714515
"508",8.43615207142141
"509",9.50421517462866
"510",1.02051025512756
"511",7.3480828911803
"512",7.70078109353094
"513",7.96433580444801
"514",8.1972141497144
"515",0.890356142456983
"516",6.7947563294306
"517",7.78856742416658
"518",8.18227341011517
"519",8.48867508518741
"520",0.970291087326198
"521",6.81340670335168
"522",7.70693624261836
"523",7.92872159375313
"524",9.01261766473062
"525",0.920460230115058
"526",7.10426255753452
"527",7.53678310479431
"528",8.09213820731097
"529",9.12734194970444
"530",1.00040016006403
"531",6.49909873823353
"532",7.38476953907816
"533",8.23812387251954
"534",9.53479045518348
"535",0.900360144057623
"536",6.90345172586293
"537",7.3881269396336
"538",8.01962354825791
"539",8.56198678149409
"540",0.990792634107286
"541",7.21938520076099
"542",7.45192307692308
"543",8.00922213311949
"544",9.35713569351118
"545",0.810243072921877
"546",6.96557245796637
"547",6.81886452388104
"548",8.30328525641026
"549",9.35777978158501
"550",0.880264079223767
"551",6.68334167083542
"552",7.77777777777778
"553",7.92108952533547
"554",9.30955005511574
"555",0.930186037207442
"556",6.67400440264159
"557",7.48523966776744
"558",7.73851236359996
"559",9.22568366222578
"560",0.780156031206241
"561",6.95347673836918
"562",7.08495947163014
"563",8.65692554043235
"564",9.07907907907908
"565",0.930651456019213
"566",6.74742216438082
"567",8.43687374749499
"568",8.08860378871404
"569",9.24588848776574
"570",0.950190038007601
"571",6.68200460138041
"572",7.47448469081449
"573",8.4476028425583
"574",9.18009810791871
"575",0.880528316990194
"576",6.39447613329331
"577",7.35883059671606
"578",8.01442596674013
"579",8.60064153969527
"580",0.930837753978581
"581",6.60925295413579
"582",7.87338475408194
"583",8.04770495089196
"584",8.96420334904241
"585",0.890178035607121
"586",6.7740644386632
"587",7.59607686148919
"588",8.21067387603885
"589",9.30488782051282
"590",0.950570342205323
"591",6.51586427785007
"592",7.41037452433407
"593",8.3759142370504
"594",8.78933654038885
"595",1.03030909272782
"596",6.95556445156125
"597",6.81681681681682
"598",8.34084309602483
"599",8.86507062005409
"600",0.860344137655062
"601",6.82546036829464
"602",7.23941123460499
"603",8.08455219394911
"604",8.86037887140423
"605",1.09032709812944
"606",6.3431715857929
"607",7.07707707707708
"608",8.07210816224337
"609",9.17927648060928
"610",1.08054027013507
"611",6.81613452106896
"612",7.563614506111
"613",8.29825616355983
"614",9.06538307260329
"615",0.79031612645058
"616",6.74539631705364
"617",7.50050070098137
"618",8.22151011415982
"619",8.835904628331
"620",1.04031209362809
"621",6.93624261835652
"622",7.31096644967451
"623",7.99759470835839
"624",9.65703971119134
"625",1.04020804160832
"626",6.58460922645852
"627",7.30730730730731
"628",8.15304487179487
"629",8.96793587174349
"630",0.870174034806961
"631",6.38191457437231
"632",7.81625300240192
"633",7.98798798798799
"634",8.94162411134475
"635",0.78
"636",7.04352176088044
"637",7.09780758834718
"638",7.73469592225228
"639",9.11095519695299
"640",0.96009600960096
"641",6.78474932452717
"642",7.3881269396336
"643",7.96114560384538
"644",9.28764652840397
"645",0.95
"646",6.59197759327798
"647",7.22505754027819
"648",8.15059577450686
"649",8.47525545982769
"650",1.00060036021613
"651",6.94625162646382
"652",7.31804985484032
"653",8.00280448717949
"654",9.07724676886084
"655",0.980392156862745
"656",7.16429857914749
"657",7.54603682946357
"658",8.20902993292622
"659",9.26389584376565
"660",0.970194038807762
"661",7.14714714714715
"662",7.66843527880669
"663",8.14384453571071
"664",9.37061535377831
"665",0.860172034406881
"666",6.58526821457166
"667",7.16716716716717
"668",7.8594313175811
"669",9.06541119903837
"670",1.01060636381829
"671",7.27582065652522
"672",7.52978872534294
"673",8.02444399919856
"674",9.04900290610282
"675",0.970485242621311
"676",6.52587328595736
"677",7.56058481874625
"678",8.00440793428171
"679",9.19839679358717
"680",0.920276082824847
"681",6.76744418860747
"682",7.27090635953931
"683",7.52278874085946
"684",8.91962317097615
"685",0.940282084625388
"686",6.99419651791075
"687",7.36810491540695
"688",8.77315973960941
"689",9.1573990582106
"690",0.970582349409646
"691",7.16573258606886
"692",7.01561248999199
"693",8.38089516371283
"694",9.38063740228503
"695",1.04041616646659
"696",6.44580122109899
"697",7.28019226917685
"698",7.94589178356713
"699",9.2121090617482
"700",0.950475237618809
"701",6.61661661661662
"702",7.53980174226494
"703",7.82329960933587
"704",8.64729458917836
"705",1.03030909272782
"706",6.76338169084542
"707",7.52978872534294
"708",8.30827821206655
"709",9.36434730298777
"710",0.830249074722417
"711",6.58460922645852
"712",7.42742742742743
"713",8.45267901852779
"714",8.80024055327253
"715",1.19047619047619
"716",6.53653653653654
"717",7.25087631447171
"718",8.03446203165698
"719",9.62925851703407
"720",0.870522313388033
"721",6.69535628502802
"722",7.38886663996796
"723",8.02444399919856
"724",8.68563414145462
"725",0.820328131252501
"726",6.80612551296166
"727",7.71311229089452
"728",8.43687374749499
"729",9.24125488623835
"730",1.06010601060106
"731",7.20360180090045
"732",7.23796175793373
"733",8.09051767297487
"734",9.06359539308963
"735",0.910182036407282
"736",7.07212163649095
"737",7.5352746922846
"738",8.40092119755682
"739",9.27855711422846
"740",0.890445222611306
"741",6.67467227058941
"742",7.64764764764765
"743",8.17144001602243
"744",9.107303877367
"745",0.79007900790079
"746",6.58263305322129
"747",7.58530971680176
"748",8.11974369243092
"749",8.2840829409997
"750",0.830332132853141
"751",6.96626964267841
"752",8.12055672374086
"753",7.89500050095181
"754",9.51092403287232
"755",0.820328131252501
"756",7.05352676338169
"757",7.5668101291162
"758",7.78856742416658
"759",8.42094723140082
"760",0.820574402081457
"761",7.35662095886298
"762",7.29802783061367
"763",8.23317307692308
"764",8.90603085553997
"765",1.01050525262631
"766",6.37446212348644
"767",7.19935916691699
"768",7.87180771156735
"769",9.32585395171792
"770",1.02081665332266
"771",6.04786222088715
"772",7.75240384615385
"773",7.70463881374612
"774",9.23400842189693
"775",0.920644451115781
"776",6.64664664664665
"777",6.89896865925703
"778",8.15386156465992
"779",8.94789579158317
"780",0.900180036007201
"781",6.85411246748049
"782",7.62610088070456
"783",8.52363782051282
"784",9.09728484119828
"785",0.910364145658263
"786",6.69401640984591
"787",7.2658126501201
"788",8.05127178049269
"789",8.97615708274895
"790",0.810243072921877
"791",6.88550840672538
"792",7.20720720720721
"793",8.26156619266974
"794",8.56713426853707
"795",0.940376150460184
"796",6.98488942259582
"797",7.55831414556012
"798",8.12218327491237
"799",8.72658050295562
"800",0.880352140856343
"801",7.09425655393236
"802",6.84479135394776
"803",7.71771771771772
"804",8.9443108974359
"805",1.03061837102261
"806",6.85754329762739
"807",7.41408676485322
"808",8.51042502004812
"809",9.13374774413475
"810",0.890267080124037
"811",6.58460922645852
"812",7.23941123460499
"813",7.65224358974359
"814",9.23030667468431
"815",0.970970970970971
"816",7.08274894810659
"817",7.56664662256965
"818",8.12192920886393
"819",8.83828250401284
"820",0.960384153661465
"821",7.17574059247398
"822",7.27163461538462
"823",8.46693386773547
"824",8.50551654964895
"825",0.920184036807361
"826",7.35441264758855
"827",7.41037452433407
"828",8.37507513524344
"829",8.94145950280674
"830",0.910546327796678
"831",7.21793973370708
"832",7.52903484181017
"833",7.97355504357408
"834",8.77667568379922
"835",1.03020604120824
"836",7.06353176588294
"837",7.67690921829647
"838",8.42179050670939
"839",8.94789579158317
"840",0.810162032406481
"841",6.84410646387833
"842",7.4281709880869
"843",8.46269404106159
"844",8.58545381687037
"845",0.910455227613807
"846",6.95765341876064
"847",7.34248221977361
"848",7.96832715245064
"849",9.59590895417628
"850",0.750150030006001
"851",6.85205561668501
"852",7.60760760760761
"853",8.36170638894452
"854",9.10821643286573
"855",0.980294088226468
"856",6.935548438751
"857",7.69153730595894
"858",8.66907195830828
"859",9.27690301875439
"860",0.940470235117559
"861",6.52456719703793
"862",7.65919102923508
"863",8.31496694049289
"864",8.98155573376103
"865",0.730292116846739
"866",7.17430458274965
"867",7.59911894273128
"868",8.00280448717949
"869",9.34963423188696
"870",1.01040416166467
"871",6.77474231962374
"872",7.6976976976977
"873",8.00200300450676
"874",8.92051718953593
"875",0.910364145658263
"876",6.86549239391513
"877",7.01982775886241
"878",8.36338141025641
"879",9.09273182957393
"880",0.830332132853141
"881",6.76744418860747
"882",7.47045864209894
"883",8.06613226452906
"884",8.63814009419782
"885",1.04041616646659
"886",6.95626063457111
"887",7.05917693000901
"888",8.36421917259341
"889",8.78195488721805
"890",0.800240072021607
"891",7.26653988589731
"892",7.57985380995294
"893",8.7958324984973
"894",9.07815631262525
"895",0.910455227613807
"896",7.09496647653357
"897",7.77855641205326
"898",7.56513026052104
"899",8.98065550766764
"900",0.800320128051221
"901",6.41449014310017
"902",7.44893872647177
"903",7.64222756410256
"904",8.7875751503006
"905",1.1001100110011
"906",6.50195058517555
"907",7.983991995998
"908",8.17654123298639
"909",8.78966863549905
"910",0.880352140856343
"911",6.59263705482193
"912",7.43743743743744
"913",7.7323717948718
"914",8.96703737100491
"915",0.830332132853141
"916",6.47388433059836
"917",7.47822604865352
"918",7.79090727017825
"919",9.36592206751477
"920",1.01020204040808
"921",7.00280112044818
"922",7.26363181590795
"923",8.59945940534588
"924",8.94162411134475
"925",1.15046018407363
"926",6.70469328529971
"927",7.44819301231354
"928",8.426009417894
"929",8.98797595190381
"930",0.890356142456983
"931",6.80408244946968
"932",7.4974974974975
"933",8.26322115384615
"934",8.87864515482513
"935",1.12033610083025
"936",6.93763139453399
"937",7.36177884615385
"938",8.26404888310127
"939",9.08817635270541
"940",0.900360144057623
"941",6.80408244946968
"942",7.46821503654019
"943",8.24236354531798
"944",8.93877141998196
"945",1.11011101110111
"946",6.79407644586752
"947",7.58758758758759
"948",7.78011414839291
"949",9.13553040168286
"950",0.920736589271417
"951",6.81818181818182
"952",7.69384892807053
"953",8.12706684036477
"954",8.96150761828388
"955",1.00080064051241
"956",6.69003505257887
"957",7.53582523298928
"958",8.30241652461646
"959",8.92767579496439
"960",0.850340136054422
"961",6.58526821457166
"962",7.71079511315842
"963",8.38341346153846
"964",8.426009417894
"965",0.810324129651861
"966",6.85617055349815
"967",7.43263548031654
"968",7.71775082690187
"969",8.85213032581454
"970",0.890178035607121
"971",7.16358179089545
"972",7.78622898318655
"973",8.30245368052078
"974",9.33400100150225
"975",0.860344137655062
"976",6.90483338336836
"977",7.27873448137765
"978",8.6521129581414
"979",9.28764652840397
"980",1.000100010001
"981",6.98349174587294
"982",7.1879066973671
"983",7.89183775663495
"984",9.51808436028454
"985",0.880352140856343
"986",6.78542834267414
"987",7.68845730303334
"988",8.18145403564991
"989",9.18745616671676
"990",0.880176035207041
"991",6.56525220176141
"992",7.51902282739287
"993",7.92505760945797
"994",8.83856097805391
"995",1.02040816326531
"996",7.06494546182328
"997",7.21866239487385
"998",7.48973665765495
"999",9.29394091136705
